city_ascii_wc,parameter,value_mean_mean,value_median_median,value_std_mean,value_min_min,value_max_max,value_count_sum,annee_debut,annee_fin,nb_annees,inclut_covid,population_wc_first,lat_wc_first,lon_wc_first,country_iso3_wc_first,country_iso2_wc_first,country_name_first,region_first,income_level_first,acces_eau_potable_pct_mean,agriculture_pct_pib_mean,consommation_privee_mean,croissance_pib_mean,croissance_urbaine_mean,densite_population_mean,eau_douce_km3_mean,electricite_charbon_pct_mean,electricite_par_habitant_mean,energie_par_habitant_mean,energie_renouvelable_pct_mean,esperance_vie_mean,foret_pct_mean,indice_gini_mean,industrie_pct_pib_mean,passagers_aeriens_mean,pertes_electricite_pct_mean,pib_par_habitant_mean,pib_total_mean,pop_urbaine_pct_mean,population_totale_mean,scolarisation_secondaire_pct_mean,services_pct_pib_mean,superficie_km2_mean,voies_ferrees_km_mean,intensite_energetique_mean,ratio_charbon_renouvelables_mean,secteur_secondaire_pct_mean,niveau_developpement_first,niveau_urbanisation_first,mix_energetique_first,taille_ville_first,periode,robustesse,controle_covid,mesures_par_jour,qualite_donnees,coeff_variation
Montreal,o3,0.02622548219174704,0.026,0.01183571863268168,0.0,0.083,34936,2019,2023,5,1,3675219.0,45.5089,-73.5617,CAN,CA,Canada,North America,High income,98.63907844091447,1.7116188431942734,25797.35765226852,1.7077016657306143,1.7994183274616211,4.355909435267726,36.1905,5.258871015659851,14867.698783772299,7611.922423950576,23.366666666666664,81.62151219512195,39.1585818670222,30.900000000000002,23.95359090473363,60283400.0,4.443074913089722,50650.89990221688,1957107882458.918,82.14808603200193,38581283.0,108.1424987792968,67.87308370744013,8859456.0,48148.86903333333,0.151944381566928,0.2554217441213607,25.665209747927907,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,19.132530120481928,Élevée,0.3267235635410843
Montreal,pm25,8.150115154802743,6.3,7.8273861853737055,0.3,312.1,17956,2021,2023,3,0,3675219.0,45.5089,-73.5617,CAN,CA,Canada,North America,High income,98.58835294211543,1.59798786504057,26034.146824520198,3.889436605811967,1.9868488104951816,4.44735027175047,36.128,4.3426453193928065,14790.229355966701,7479.65052788607,23.8,81.46959349593497,39.46591988576244,31.1,25.3317475177596,60148333.333333336,4.009902701863567,54454.59695588643,2128709832873.96,82.35102469471964,39086427.333333336,106.70145416259767,66.3883076597889,8788700.0,48149.90622,0.13742679155929066,0.2145916223251238,26.929735382800168,Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,9.833515881708653,Moyenne,0.9592249664230283
Mumbai,co,775.8378237771517,715.0,725.5647656414842,0.0,11000.0,63612,2019,2022,4,1,24973000.0,19.0761,72.8775,IND,IN,India,South Asia,Lower middle income,73.48182498185918,17.3356992705658,1180.5826328417402,3.8481674258633123,1.8276013305663676,473.50447793447427,647.5,71.86289242684835,984.5927178987118,675.983417411775,34.833333333333336,69.9705,24.315045456227125,25.5,25.391356071197023,115104897.36649999,16.429222224963702,2133.8833228458975,3005958936534.215,34.28518740204975,1407818778.75,79.08492800172175,48.89752360541593,2973190.0,67824.14333333333,0.31748321364538445,2.0089169954467163,42.72705534176282,Faible,Rural,Mixte-Renouvelable,Mégapole,2019-2023,Maximale (5 ans),OUI,34.8368017524644,Élevée,0.9351895351193118
Mumbai,no2,17.7817193900751,9.1725,18.136609558531,0.0,217.13,24121,2019,2022,4,1,24973000.0,19.0761,72.8775,IND,IN,India,South Asia,Lower middle income,73.48182498185918,17.3356992705658,1180.5826328417402,3.8481674258633123,1.8276013305663676,473.50447793447427,647.5,71.86289242684835,984.5927178987118,675.983417411775,34.833333333333336,69.9705,24.315045456227125,25.5,25.391356071197023,115104897.36649999,16.429222224963702,2133.8833228458975,3005958936534.215,34.28518740204975,1407818778.75,79.08492800172175,48.89752360541593,2973190.0,67824.14333333333,0.31748321364538445,2.0089169954467163,42.72705534176282,Faible,Rural,Mixte-Renouvelable,Mégapole,2019-2023,Maximale (5 ans),OUI,13.20974808324206,Élevée,1.019384870056364
Mumbai,o3,44.94167876144603,32.775,43.40012358346718,0.0,999.99,24225,2019,2022,4,1,24973000.0,19.0761,72.8775,IND,IN,India,South Asia,Lower middle income,73.48182498185918,17.3356992705658,1180.5826328417402,3.8481674258633123,1.8276013305663676,473.50447793447427,647.5,71.86289242684835,984.5927178987118,675.983417411775,34.833333333333336,69.9705,24.315045456227125,25.5,25.391356071197023,115104897.36649999,16.429222224963702,2133.8833228458975,3005958936534.215,34.28518740204975,1407818778.75,79.08492800172175,48.89752360541593,2973190.0,67824.14333333333,0.31748321364538445,2.0089169954467163,42.72705534176282,Faible,Rural,Mixte-Renouvelable,Mégapole,2019-2023,Maximale (5 ans),OUI,13.26670317634173,Élevée,0.9654839325086657
Mumbai,pm10,149.61249275217435,35.395,1470.0187506569005,0.02,61538.22,15432,2019,2020,2,1,24973000.0,19.0761,72.8775,IND,IN,India,South Asia,Lower middle income,70.58912737486196,17.7120529818282,1120.28048677987,-0.9531438830822252,1.938683181925485,469.47016621877503,647.5,72.112987280748,944.8358743527076,649.6085880324665,34.8,70.451,24.225495175215798,,24.8571905576705,118229374.5,17.0821583160619,1974.23557668127,2755228917572.73,33.971315245324,1395824003.5,76.92414701060869,49.0088229819492,2973190.0,67684.85,0.32895805829771346,2.0177502735917963,42.56924353949869,Faible,Rural,Mixte-Renouvelable,Mégapole,2019-2023,Maximale (5 ans),OUI,8.451259583789705,Moyenne,9.824851355014856
Mumbai,so2,22.681393951363304,12.59,31.013838447168965,0.0,999.99,62216,2019,2022,4,1,24973000.0,19.0761,72.8775,IND,IN,India,South Asia,Lower middle income,73.48182498185918,17.3356992705658,1180.5826328417402,3.8481674258633123,1.8276013305663676,473.50447793447427,647.5,71.86289242684835,984.5927178987118,675.983417411775,34.833333333333336,69.9705,24.315045456227125,25.5,25.391356071197023,115104897.36649999,16.429222224963702,2133.8833228458975,3005958936534.215,34.28518740204975,1407818778.75,79.08492800172175,48.89752360541593,2973190.0,67824.14333333333,0.31748321364538445,2.0089169954467163,42.72705534176282,Faible,Rural,Mixte-Renouvelable,Mégapole,2019-2023,Maximale (5 ans),OUI,34.0722891566265,Élevée,1.366766559764639
N'Djamena,pm25,85.12818472161271,42.0,123.26755685248641,0.0,985.0,20249,2020,2023,4,1,807000.0,12.1053,15.0447,TCD,TD,Chad,Sub-Saharan Africa ,Low income,12.830964992594476,37.14340464665602,592.317740324272,2.002384681454324,5.698234704491098,14.459047808132174,0.8796,0.0,14.982541265284333,195.8233859494243,70.60000000000001,53.95375,3.2929931702668376,37.4,29.081406566048724,,28.966369064322265,932.1690592629857,16993394389.327375,25.514878050480775,18206833.0,23.67417078680565,30.374650196628625,1259200.0,,0.21149721697607396,0.0,66.22481121270475,Faible,Rural,Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,11.089266155531217,Élevée,1.4478527731775137
Nansana,pm25,52.90161352393309,46.0,30.666764357250777,2.0,985.0,31411,2019,2023,5,1,532800.0,0.3639,32.5286,UGA,UG,Uganda,Sub-Saharan Africa ,Low income,22.78787283850012,23.7635286193934,690.8820418755757,4.570325334517355,5.56269734430007,228.74230899660878,0.637,0.0,83.43750721470605,474.2482853994855,91.0,67.0282,11.45344135248352,42.7,26.555952608798442,19612.3998,18.9893311249557,903.2211569515166,41563501413.60072,29.22887641930174,45867407.8,,42.36943448978116,200520.0,,0.5406002266272858,0.0,50.31948122819184,Faible,Rural,Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,17.202081051478643,Élevée,0.5795847511507002
New York,o3,0.024791796145345303,0.024,0.014140758245120419,0.0,0.104,32824,2019,2023,5,1,18832416.0,40.6943,-73.9249,USA,US,United States,North America,High income,99.64922246143502,0.9157423265885916,41990.10925344605,2.375156090713436,0.44550894682795217,36.397744041489304,444.29,20.817523228981003,12629.4344658061,6432.69685240886,10.700000000000001,77.58341463414634,33.8669264120375,41.019999999999996,17.8911699622896,751355200.0,5.165635575790524,71231.39235533618,23730709998565.082,80.04789331101667,332945451.8,99.80980682373047,77.6392702935191,9147420.0,148930.56036,0.09109430517097303,1.917700361016416,18.80691228887819,Élevé,Urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,17.97590361445783,Élevée,0.4064394429665647
New York,pm25,7.600814427288009,6.5,6.27886937410361,0.0,257.2,58877,2019,2023,5,1,18832416.0,40.6943,-73.9249,USA,US,United States,North America,High income,99.64922246143502,0.9157423265885916,41990.10925344605,2.375156090713436,0.44550894682795217,36.397744041489304,444.29,20.817523228981003,12629.4344658061,6432.69685240886,10.700000000000001,77.58341463414634,33.8669264120375,41.019999999999996,17.8911699622896,751355200.0,5.165635575790524,71231.39235533618,23730709998565.082,80.04789331101667,332945451.8,99.80980682373047,77.6392702935191,9147420.0,148930.56036,0.09109430517097303,1.917700361016416,18.80691228887819,Élevé,Urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,32.24370208105148,Élevée,0.8249930981881769
Omdurman,pm25,40.488399337809746,27.5,51.04081698135529,0.0,985.0,44077,2020,2023,4,1,2805396.0,15.6835,32.4629,SDN,SD,Sudan,Sub-Saharan Africa ,Low income,58.397840283537,15.496230887854864,842.4060821533203,-8.972352432615576,2.58602098530407,26.001377408993577,26.935,0.0,294.47030001860435,420.038539330287,61.8,65.4025,9.69018602783726,,15.976187577630112,1068260.55,22.0011595456191,783.3603820800774,38207318177.22125,34.67964815617725,48570573.0,,23.441202692937004,1868000.0,2747.0,0.573406976814637,0.0,31.472418465484978,Faible,Rural,Renouvelable,Moyenne,2019-2023,Maximale (5 ans),OUI,24.13855421686747,Élevée,1.260316896863206
Paris,no2,43.134036388563565,38.1,20.361670708495986,0.0,342.7,28832,2019,2023,5,1,11060000.0,48.8567,2.3522,FRA,FR,France,Europe & Central Asia,High income,98.6468020478108,1.50739877366146,20325.53931846568,1.1250231969098021,0.3859745682355194,125.942193153354,24.934739327499997,1.0197730739986564,6751.960956599296,3308.0334398962304,16.166666666666668,82.4770731707317,32.16699137211244,31.28,16.629504532109177,50442826.6,6.970508411654523,41798.40469361652,2837638409499.026,78.73541527913692,67876545.0,104.2890319824218,70.74603966134865,538950.0,27915.0,0.07935818126546454,0.06372782981626636,18.13690330577064,Élevé,Urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,15.789704271631983,Élevée,0.47194635488239506
Paris,pm10,25.072810548286164,21.3,34.84441031159179,0.0,2284.8,27536,2019,2023,5,1,11060000.0,48.8567,2.3522,FRA,FR,France,Europe & Central Asia,High income,98.6468020478108,1.50739877366146,20325.53931846568,1.1250231969098021,0.3859745682355194,125.942193153354,24.934739327499997,1.0197730739986564,6751.960956599296,3308.0334398962304,16.166666666666668,82.4770731707317,32.16699137211244,31.28,16.629504532109177,50442826.6,6.970508411654523,41798.40469361652,2837638409499.026,78.73541527913692,67876545.0,104.2890319824218,70.74603966134865,538950.0,27915.0,0.07935818126546454,0.06372782981626636,18.13690330577064,Élevé,Urbain,Mixte-Fossile,Mégapole,2019-2023,Maximale (5 ans),OUI,15.079956188389923,Élevée,1.389174879127435
Prague,no2,29.645882328095887,25.8,15.972608235567801,0.0,131.4,35619,2019,2023,5,1,1384732.0,50.0875,14.4214,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,19.5065717415115,Élevée,0.53859831445431
Prague,o3,50.373359071683765,49.3,30.277969271430425,0.0,206.7,102402,2019,2023,5,1,1384732.0,50.0875,14.4214,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,56.07995618838992,Excellente,0.600951779105318
Prague,pm10,20.389235334887406,17.0,16.29207522112517,0.0,569.0,69379,2019,2023,5,1,1384732.0,50.0875,14.4214,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,37.99507119386637,Élevée,0.7986610749699012
Prague,pm25,13.319495246995904,10.1,11.407583928997582,0.0,526.0,33524,2019,2023,5,1,1384732.0,50.0875,14.4214,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,18.359255202628695,Élevée,0.8558151466064352
Prague,so2,4.838562429590274,4.5,3.2064990787709235,0.0,111.3,17814,2019,2023,5,1,1384732.0,50.0875,14.4214,CZE,CZ,Czechia,Europe & Central Asia,High income,99.07213578346064,1.9623889342785859,9114.92322952994,1.0369332672948228,0.40420461281716574,138.397429425968,1.4165,41.99181306332968,6366.231293615688,3845.602413521302,16.7,78.69707317073171,34.70708776405544,25.860000000000003,29.649769727849957,2429329.367,4.443570986238642,27055.17811627304,289153421619.8172,72.72523898928856,10682332.0,100.4371505737304,59.539111928294915,77185.98000000001,9376.666666666666,0.14427224147194342,2.3863260716575545,31.612158662128547,Moyen-Élevé,Urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,9.755750273822564,Moyenne,0.6613298529894123
Rangoon,o3,0.0081729970202624,0.004,0.008432765372190534,0.0,0.08,10408,2019,2021,3,1,6874000.0,16.795,96.16,MMR,MM,Myanmar,East Asia & Pacific,Lower middle income,73.63589499559237,22.015366824099868,,-4.82853653170333,0.9727627724659778,81.2263050132272,33.231,11.989280664556835,276.7406985320553,416.90042020962636,60.199999999999996,66.20733333333332,43.73335413172373,,37.75580554458523,2113633.7753333333,16.3810470012391,1386.3092408021566,73472170354.3614,30.158143314792397,53014779.0,,40.22882763131489,652680.0,,0.3018415331272091,0.19648065745347407,59.77117236868509,Faible,Rural,Mixte-Renouvelable,Grande,2019-2023,Maximale (5 ans),OUI,5.699890470974808,Moyenne,0.4640272247218348
Rangoon,pm25,22.865974919870627,14.0,21.615012673701337,0.0,378.0,31349,2019,2023,5,1,6874000.0,16.795,96.16,MMR,MM,Myanmar,East Asia & Pacific,Lower middle income,73.83880625422314,22.22053630433906,,-1.8979339067950751,0.9572531500398668,81.79708044768383,33.231,9.119840792900845,296.08853090334776,412.5556114608545,60.199999999999996,66.4034,43.28974051923832,,37.82149548706498,2474778.0652,14.2912351027316,1310.034887011784,69885435993.27284,30.233519501852356,53386984.4,,39.95796820859596,652676.0,,0.31255542355808896,0.19648065745347407,60.04203179140404,Faible,Rural,Mixte-Renouvelable,Grande,2019-2023,Maximale (5 ans),OUI,17.168127053669224,Élevée,0.9448783166362895
Riga,no2,20.27974704504397,15.4875,16.758126308606826,0.0,222.085938,31748,2019,2023,5,1,605273.0,56.9475,24.1069,LVA,LV,Latvia,Europe & Central Asia,High income,92.0076660049558,4.237378415656292,9792.52618460397,1.0231230232357973,-0.35574247517644003,30.40959751398352,0.179156,0.00020891443150816,3712.7258354992896,2293.374473908098,43.1,74.7019512195122,54.87213321421266,34.44,20.34822674045692,3207689.7528,6.579941466072623,19610.49270689052,37089101523.22882,68.19679571460952,1892370.8,105.252705383301,62.52398033752267,62229.4,1859.2666666666664,0.1182227464106772,7.766457616190397e-06,24.58560515611321,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,17.386637458926614,Élevée,0.8259406226900307
Riga,o3,41.28770853423147,43.91855475,19.676326117950126,0.0,135.640625,18689,2019,2022,4,1,605273.0,56.9475,24.1069,LVA,LV,Latvia,Europe & Central Asia,High income,91.8799116194247,4.31336232102407,9657.952847873512,1.5143052962506542,-0.5393489098368089,30.4444651553751,0.179156,0.0002611430393852,3736.7076033388676,2306.633968114185,43.1,74.4579268292683,54.8411708565092,34.55,20.401566851194524,2890636.191,6.74535896035029,18835.549945008224,35666489169.82652,68.15633673468537,1894536.0,106.034320831299,62.18996754268845,62229.25,1859.2666666666664,0.12311736041398741,7.766457616190397e-06,24.714929172218596,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,10.234939759036145,Élevée,0.47645079633511667
Riga,pm10,18.29072841451407,14.7085,13.906918489473645,1.0,147.0,13368,2022,2023,2,0,605273.0,56.9475,24.1069,LVA,LV,Latvia,Europe & Central Asia,High income,92.39064614332466,4.523776589376945,10411.04129275635,0.4834640607371895,0.109463842145962,30.235360758476652,0.172334,0.0,3665.6578546649553,2248.22777123621,,74.9780487804878,54.96488831753175,33.85,20.35813323969575,4070141.882,6.54760492937163,21465.68372026435,40391374722.874344,68.30782672260474,1881546.5,103.4453849792485,62.75430887589525,62230.0,,0.1051056353936193,,24.881909829072697,Moyen-Élevé,Semi-urbain,,Petite,2019-2023,Maximale (5 ans),OUI,7.32092004381161,Moyenne,0.7599106535259136
Riga,pm25,8.803674023256443,6.875,6.615706350408976,1.0,72.0,13146,2022,2023,2,0,605273.0,56.9475,24.1069,LVA,LV,Latvia,Europe & Central Asia,High income,92.39064614332466,4.523776589376945,10411.04129275635,0.4834640607371895,0.109463842145962,30.235360758476652,0.172334,0.0,3665.6578546649553,2248.22777123621,,74.9780487804878,54.96488831753175,33.85,20.35813323969575,4070141.882,6.54760492937163,21465.68372026435,40391374722.874344,68.30782672260474,1881546.5,103.4453849792485,62.75430887589525,62230.0,,0.1051056353936193,,24.881909829072697,Moyen-Élevé,Semi-urbain,,Petite,2019-2023,Maximale (5 ans),OUI,7.19934282584885,Moyenne,0.7506184518456503
Riga,so2,2.108329134680184,2.0186775,1.1372004303571581,0.0,18.17,18785,2019,2022,4,1,605273.0,56.9475,24.1069,LVA,LV,Latvia,Europe & Central Asia,High income,91.8799116194247,4.31336232102407,9657.952847873512,1.5143052962506542,-0.5393489098368089,30.4444651553751,0.179156,0.0002611430393852,3736.7076033388676,2306.633968114185,43.1,74.4579268292683,54.8411708565092,34.55,20.401566851194524,2890636.191,6.74535896035029,18835.549945008224,35666489169.82652,68.15633673468537,1894536.0,106.034320831299,62.18996754268845,62229.25,1859.2666666666664,0.12311736041398741,7.766457616190397e-06,24.714929172218596,Moyen-Élevé,Semi-urbain,Mixte-Renouvelable,Petite,2019-2023,Maximale (5 ans),OUI,10.287513691128149,Élevée,0.5368384033149068
Rome,no2,39.89757593676114,36.0,20.2670485984425,0.0,208.0,80310,2019,2023,5,1,2748109.0,41.8931,12.4828,ITA,IT,Italy,Europe & Central Asia,High income,99.88509648922624,1.8660414710038282,18939.05114228284,1.2577749918380197,-0.3742533305131544,200.3928018633754,33.799279999999996,6.411729319717904,5156.529273092112,2409.651262316528,17.833333333333332,82.94780487804879,32.53076636035076,34.519999999999996,22.2961317834544,14589179.191799998,6.494815575862494,35537.561203448204,2105418258782.298,69.50542661141986,59259797.6,101.48907928466801,65.30847265632562,295718.2,17113.13333333333,0.06813358509027725,0.32179198175524076,24.162173254458228,Moyen-Élevé,Semi-urbain,Mixte-Fossile,Moyenne,2019-2023,Maximale (5 ans),OUI,43.98138006571742,Élevée,0.5078496531725789
